id,ten,gia,hinh,link,noidung,idLoaiHang
342,LÒ VI SÓNG TOSHIBA ER-SGS23(S1)VN - hàng chính hãng,2250000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-toshiba-er-sgs23-s1-vn-hang-chinh-hang-p52184102.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>800w-1000w</td></tr><tr><td>Dung tích</td><td>23 lít</td></tr><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>Bảng điều khiển</td><td>điện tử</td></tr><tr><td>SKU</td><td>4186366512565</td></tr></tbody></table></div>",8
343,Lò Vi Sóng BlueStone MOB-7707 (20 Lít) - Hàng Chính Hãng ,989000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-bluestone-mob-7707-20-li-t-hang-chinh-hang-p50595123.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10.5kg</td></tr><tr><td>Kích thước</td><td><p>466 x 389 x 268 mm</p></td></tr><tr><td>Công suất</td><td>1100 W</td></tr><tr><td>Dung tích</td><td>20 Lít</td></tr><tr><td>Thương hiệu</td><td>Bluestone</td></tr><tr><td>Bảng điều khiển</td><td>Núm xoay</td></tr><tr><td>SKU</td><td>6821304000527</td></tr></tbody></table></div>",8
344,Lò Vi Sóng Có Nướng Sharp R-G302VN-S - 23 Lít - Hàng chính hãng,1573400,0cd16382a44dd5666a6cdb7bae9c7fbd_xl.jpg,/lo-vi-song-co-nuong-sharp-r-g302vn-s-23-lit-hang-chinh-hang-p456061.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>1270W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1863487862221</td></tr></tbody></table></div>",8
345,Lò Vi Sóng Có Nướng Electrolux EMS2027GX (20 lít) – Đen - Hàng chính hãng,1989900,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-co-nuong-electrolux-ems2027gx-20-lit-den-hang-chinh-hang-p681800.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>(D x R x C) 44 x 33 x 25.8 cm</td></tr><tr><td>Công suất</td><td>700W - 1000W</td></tr><tr><td>Dung tích</td><td>20 lít</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn / Vặn</td></tr><tr><td>SKU</td><td>1862774374713</td></tr></tbody></table></div>",8
346,Lò Vi Sóng Sharp R-201VN-W (20L) - Hàng Chính Hãng,1119000,de1145f7a671ea33ae5b593e04eb71ef.jpg,/lo-vi-song-sharp-r-201vn-w-20l-hang-chinh-hang-p4317627.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10.9kg</td></tr><tr><td>Kích thước</td><td><p>439.5 x 338.2 x 256.2 mm (Rộng x Cao x Sâu)</p></td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Cơ</td></tr><tr><td>SKU</td><td>8414610345109</td></tr></tbody></table></div>",8
347,Lò Vi Sóng Electrolux EMM20K18GW (20L) - Hàng chính hãng,1299000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-electrolux-emm20k18gw-20l-hang-chinh-hang-p32721243.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12kg</td></tr><tr><td>Kích thước</td><td><ul>
<li>Kích thước lò: Cao 45.1 cm - Rộng 34.3 cm - Sâu 25.8 cm.</li>
<li>Kích thước khoang lò: Cao 29.5 cm - Rộng 29.6 cm - Sâu 21.2 cm.</li>
</ul></td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Bảng điều khiển cơ</td></tr><tr><td>SKU</td><td>2446896478352</td></tr></tbody></table></div>",8
348,Lò Vi Sóng Sharp R-203VN-M - 20L (Bạc) - Hàng chính hãng,1249000,r-203vn-m (1).u579.d20160805.t112900.611824.jpg,/lo-vi-song-sharp-r-203vn-m-20l-bac-hang-chinh-hang-p533872.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10900</td></tr><tr><td>Kích thước</td><td>439.5 x 338.2 x 256.2 mm</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>20Lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>1863218729816</td></tr></tbody></table></div>",8
349,Lò vi sóng điện tử có nướng Electrolux EMS2382GRI (23L) - Hàng chính hãng,2799000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-electrolux-ems2382gri-hang-chinh-hang-p13524672.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>SKU</td><td>8528172990070</td></tr></tbody></table></div>",8
350,Lò Vi Sóng Cơ Sharp R-20A1(S)VN - 22L - Hàng chính hãng,1484700,r--20a1svn-1_1_1.jpg,/lo-vi-song-co-sharp-r-20a1-s-vn-22l-hang-chinh-hang-p404181.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12000</td></tr><tr><td>Kích thước</td><td>Kích thước khoang: 359 x 256 x 339mm;
Kích thước ngoài: 460 x 275 x 380mm;
Đĩa xoay: 272 mm (Thủy tinh)</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>22L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>1868045100951</td></tr></tbody></table></div>",8
351,Lò Vi Sóng Dòng Nướng Điện Tử Sharp R-G372VN-S (23L) - Hàng chính hãng,1737000,3d5f899bf8967394d4fac7c883fd695a.jpg,/lo-vi-song-dong-nuong-dien-tu-sharp-r-g372vn-s-23l-hang-chinh-hang-p1345901.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>14kg</td></tr><tr><td>Kích thước</td><td><p>48.5 x 29.3 x 41 cm (Dài x Rộng x Sâu)</p></td></tr><tr><td>Công suất</td><td>Công suất vi sóng: 800W, nướng: 1000W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>2887688179802</td></tr></tbody></table></div>",8
352,Lò Vi Sóng Samsung ME83X (23 lít) - Hàng chính hãng,2609200,me83x_1.u2769.d20160926.t094351.699992.jpg,/lo-vi-song-samsung-me83x-23l-hang-chinh-hang-p547651.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12kg</td></tr><tr><td>Kích thước</td><td>489 x 275 x 338 (mm)</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>23 lít</td></tr><tr><td>Thương hiệu</td><td>Samsung</td></tr><tr><td>Bảng điều khiển</td><td>Cảm ứng</td></tr><tr><td>SKU</td><td>1864955974149</td></tr></tbody></table></div>",8
353,Lò Vi Sóng Electrolux EMM2308X (23 lít) - Đen - Hàng chính hãng,2134900,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-electrolux-emm2308x-23-lit-den-hang-chinh-hang-p680934.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>(Cao x Rộng x Sâu) 292.5 x 485 x 370 mm</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>23 lít</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>1867135048784</td></tr></tbody></table></div>",8
354,Lò Vi Sóng Âm Tủ Electrolux EMS2085X (20L),4349900,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-am-tu-electrolux-ems2085x-20l-p25939109.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td><ul>
<li>Kích thước sản phẩm: 59.6 x 38.9 x 33.5 cm</li>
<li>Kích thước lắp đặt: (R x S x C): 560+8mm x 340mm x 380+2mm</li>
</ul></td></tr><tr><td>Công suất</td><td>Hâm nóng (800W) - Nướng (1.000W)</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Điện tử kết hợp nút vặn</td></tr><tr><td>SKU</td><td>1724148828119</td></tr></tbody></table></div>",8
355,Lò Vi Sóng Sharp R-207VN-SL (20L) - Hàng Chính Hãng,1124900,16477fac9f48527b5afc7bcf865c2ad7.jpg,/lo-vi-song-sharp-r-207vn-sl-20l-hang-chinh-hang-p48962461.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10.5 Kg</td></tr><tr><td>Kích thước</td><td><p>45.2 x 26.2 x 23 cm</p></td></tr><tr><td>Công suất</td><td>Tiêu thụ vi sóng 1200W
Vi Sóng 700W</td></tr><tr><td>Dung tích</td><td>20 L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>6034005750862</td></tr></tbody></table></div>",8
356,Lò Vi Sóng Cơ Sharp R-21A1(S)VN - 22L - Hàng chính hãng,1578900,e5ee38428baf34661f9b322850770900.jpg,/lo-vi-song-co-sharp-r-21a1-s-vn-22l-hang-chinh-hang-p404186.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12kg</td></tr><tr><td>Kích thước</td><td>Kích thước khoang: 359 x 256 x 339, Kích thước ngoài: 460 x 275 x 380, Đĩa xoay: 272 mm (Thủy tinh)</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>22L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>1866979142627</td></tr></tbody></table></div>",8
357,Lò Vi Sóng Có Nướng Sharp R-G226VN-S - 20 Lít - Hàng chính hãng,1415900,60095eb5824669bc8a1e99665c2e3a96_xl.jpg,/lo-vi-song-co-nuong-sharp-r-g226vn-s-20-lit-hang-chinh-hang-p456055.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>KT thùng: 440 x 259 x 334 mm</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1861635941552</td></tr></tbody></table></div>",8
358,Lò Vi Sóng Có Nướng Hafele HW-F23B (23L) - Hàng chính hãng,2859000,ee2d2ae07d72027dec271061405e6988.jpg,/lo-vi-song-co-nuong-hafele-hw-f23b-23l-hang-chinh-hang-p14706933.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>16kg</td></tr><tr><td>Kích thước</td><td>485 x 401 x 288 mm</td></tr><tr><td>Công suất</td><td>Đầu vào: 1250W; Đầu ra: 800W; Nướng: 1000W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>HAFELE</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>3357329328009</td></tr></tbody></table></div>",8
359,Lò vi sóng inverter có nướng Panasonic PALM-NN-GD37HBYUE (23L) - Hàng chính hãng ,3449900,c4c4396064fd64607a0eddc2675b7ceb.jpg,/lo-vi-song-inverter-co-nuong-panasonic-palm-nn-gd37hbyue-23l-hang-chinh-hang-p2890867.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10kg</td></tr><tr><td>Kích thước</td><td><ul>
<li>Kích thước khoang: 315 x 353 x 178 mm (R x S x C)</li>
<li>Kích thước đơn vị: 488 x 395 x 279 mm (R x S x C)</li>
</ul></td></tr><tr><td>Công suất</td><td>1000W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn điện tử, nút vặn, có tiếng Việt, màn hình hiển thị</td></tr><tr><td>SKU</td><td>8839641730654</td></tr></tbody></table></div>",8
360,Lò Vi Sóng Có Nướng Sharp R-G223VN-SM 20 Lít - Hàng chính hãng,1468900,ebe9ac202a3149b75a8ae8adb2e1d8a7_l_1_1.jpg,/lo-vi-song-co-nuong-sharp-r-g223vn-sm-20-lit-hang-chinh-hang-p404228.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>11500</td></tr><tr><td>Kích thước</td><td>- Kích thước khoang:359 x 256 x 339

- Kích thước ngoài:440 x 258 x 340</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1867541391191</td></tr></tbody></table></div>",8
361,LÒ VI SÓNG TOSHIBA MW2-MM21PC(BK)- Hàng chính hãng,1590000,fc1eb72e99e31595209b93f8eea6ff13.jpg,/lo-vi-song-toshiba-mw2-mm21pc-bk-hang-chinh-hang-p49161272.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>10.3 kg</td></tr><tr><td>Công suất</td><td>800 w</td></tr><tr><td>Dung tích</td><td>21 lít</td></tr><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>SKU</td><td>6685560689618</td></tr></tbody></table></div>",8
362,Lò Vi Sóng BLUESTONE MOB-7709 - 20L (Đen) - Hàng chính hãng,1298900,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-bluestone-mob-7709-20l-den-hang-chinh-hang-p468929.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>45.8 x 35 x 26.1 cm</td></tr><tr><td>Công suất</td><td>1050W</td></tr><tr><td>Dung tích</td><td>20 Lít</td></tr><tr><td>Thương hiệu</td><td>Bluestone</td></tr><tr><td>SKU</td><td>1860862047969</td></tr></tbody></table></div>",8
363,LÒ VI SÓNG ELECTROLUX EMG20K38GWP - hàng chính hãng,1598900,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-electrolux-emg20k38gwp-hang-chinh-hang-p32721736.html?spid=34172442,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>13 kg</td></tr><tr><td>Kích thước</td><td><ul>
<li>Kích thước lò: Cao 45.1 cm - Rộng 33.9 cm - Sâu 25.8 cm.</li>
<li>Kích thước khoang lò: Cao 29.5 cm - Rộng 29.6 cm - Sâu 19.2 cm.</li>
</ul></td></tr><tr><td>Công suất</td><td>Vi sóng 800 W, Nướng 1000 W</td></tr><tr><td>Dung tích</td><td>20 Lít</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn có Tiếng Việt</td></tr><tr><td>SKU</td><td>2002276734021</td></tr></tbody></table></div>",8
364,Lò Vi Sóng Điện Tử Sharp R-289VN(W) (22L) - Hàng chính hãng,1969000,537f843c36bf8267626a14953249c1d8.jpg,/lo-vi-song-dien-tu-sharp-r-289vn-w-22l-hang-chinh-hang-p404219.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12kg</td></tr><tr><td>Kích thước</td><td><ul>
<li>(Rộng x Cao x Sâu) 460 x 275 x 368 mm</li>
<li>Đĩa xoay: 272mm</li>
</ul></td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>22L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Cảm ứng</td></tr><tr><td>SKU</td><td>1866283491961</td></tr></tbody></table></div>",8
365,Lò Vi Sóng Sharp R-209VN-SK (20 lít) - Hàng Chính Hãng,1129900,3d0427502b8c700d855cf28b5dba1abf.jpg,/lo-vi-song-sharp-r-209vn-sk-20-lit-hang-chinh-hang-p37535371.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>11.3 Kg</td></tr><tr><td>Kích thước</td><td><ul>
<li>Kích thước lò:Dài 49.6 cm - Sâu 35.4 cm - Cao 29.2 cm</li>
<li>Kích thước khoang lò:Dài 27.8 cm - Sâu 25.5 cm - Cao 17.5 cm</li>
</ul></td></tr><tr><td>Công suất</td><td>1200W</td></tr><tr><td>Dung tích</td><td>20 Lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>4740823068004</td></tr></tbody></table></div>",8
366,Lò Vi Sóng Điện Tử Có Nướng Sharp R-G273VN-B - 20L (Đen) - Hàng chính hãng,1527900,f4183d76778e12eea3459ba3fb323ede.jpg,/lo-vi-song-dien-tu-co-nuong-sharp-r-g273vn-b-20l-den-hang-chinh-hang-p404238.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>11400</td></tr><tr><td>Kích thước</td><td>Kích thước ngoài: 442 x 257 x 358</td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn điện tử</td></tr><tr><td>SKU</td><td>1866086883130</td></tr></tbody></table></div>",8
367,Lò Vi Sóng Panasonic NN-ST34HMYUE (800W) - Hàng Chính Hãng,2499900,4c1b23ba33dc7eb0fdb9f08003b4e884.jpg,/lo-vi-song-panasonic-nn-st34hmyue-800w-hang-chinh-hang-p983491.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12.7kg</td></tr><tr><td>Kích thước</td><td><p>(D x R x C) 48.5 x 40 x 28.7 cm</p></td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>25L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>Bảng điều khiển</td><td>Cảm ứng</td></tr><tr><td>SKU</td><td>7742986580185</td></tr></tbody></table></div>",8
368,Lò Vi Sóng Cơ Sharp R-31A2VN-S (23 Lít) - Hàng chính hãng,1449900,7d2fc9684a4212be42e2aaa2b4675489.jpg,/lo-vi-song-co-sharp-r-31a2vn-s-23-lit-hang-chinh-hang-p15245304.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>14.1 kg</td></tr><tr><td>Kích thước</td><td><p>(Rộng x Cao x Sâu) 483 x 281 x 393 mm</p></td></tr><tr><td>Công suất</td><td>900W</td></tr><tr><td>Dung tích</td><td>23 lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>2890054269465</td></tr></tbody></table></div>",8
369,Lò Vi Sóng Panasonic NN-CT36HBYUE (1100W) - Hàng Chính Hãng,4429000,b81bc31ab199232d6a8a7dbd908329c1.jpg,/lo-vi-song-panasonic-nn-ct36hbyue-1100w-hang-chinh-hang-p950589.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>13.8kg</td></tr><tr><td>Kích thước</td><td><p>(D x R x C) 48.5 x 40 x 28.7 cm</p></td></tr><tr><td>Công suất</td><td>1100W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>Bảng điều khiển</td><td>Điện tử</td></tr><tr><td>SKU</td><td>7719908997307</td></tr></tbody></table></div>",8
370,Lò Vi Sóng Có Nướng Điện Tử Sharp R-G371VN-W - 23 Lít - Hàng chính hãng,1689900,sharp-r-g371vn-w-org-1_1.jpg,/lo-vi-song-co-nuong-dien-tu-sharp-r-g371vn-w-23-lit-hang-chinh-hang-p456066.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>48.5 x 29.3 x 40.6 cm</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>1864418915009</td></tr></tbody></table></div>",8
371,Lò Vi Sóng Có Nướng Đối Lưu Hafele HO-F36A (36L) - Hàng chính hãng,8989999,79652337b5b7a56a57cbedb32aaa3701.jpg,/lo-vi-song-co-nuong-doi-luu-hafele-ho-f36a-36l-hang-chinh-hang-p14706934.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>316kg</td></tr><tr><td>Kích thước</td><td>501 x 408 x 526 mm</td></tr><tr><td>Công suất</td><td>3.2kW</td></tr><tr><td>Dung tích</td><td>36L</td></tr><tr><td>Thương hiệu</td><td>HAFELE</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>1792115660338</td></tr></tbody></table></div>",8
372,Lò Vi Sóng Có Nướng Sharp R-G222VN-S- 20 Lít - Hàng chính hãng,1389900,3b7768a59297356bfcb93f6bc59ccc3b.jpg,/lo-vi-song-co-nuong-sharp-r-g222vn-s-20-lit-hang-chinh-hang-p368612.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>11400</td></tr><tr><td>Kích thước</td><td>44 x 25.8 x 34 cm</td></tr><tr><td>Công suất</td><td>Nướng: 800W. Viba: 1000W.</td></tr><tr><td>Dung tích</td><td>20Lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn / Vặn</td></tr><tr><td>SKU</td><td>1869130003836</td></tr></tbody></table></div>",8
373,Lò Vi Sóng Có Nướng Sharp R-C825VN-ST (25L) - Hàng chính hãng,2832100,r-c825vn-1.u2769.d20160825.t092908.664103.jpg,/lo-vi-song-co-nuong-sharp-r-c825vn-st-25l-hang-chinh-hang-p539932.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>513 x 316 x 446 mm</td></tr><tr><td>Dung tích</td><td>25L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn / Vặn</td></tr><tr><td>SKU</td><td>1864238180892</td></tr></tbody></table></div>",8
374,Lò Vi Sóng Cơ Có Nướng Electrolux EMM2022GW (20L) - Hàng chính hãng,1590000,3d3fcee27e02a5d67f375d4c8a618349.jpg,/lo-vi-song-co-co-nuong-electrolux-emm2022gw-20l-hang-chinh-hang-p1988725.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>5.5kg</td></tr><tr><td>Kích thước</td><td><p>(R x D x C) 43.95 x 33 x 25.82 cm</p></td></tr><tr><td>Công suất</td><td>1000W</td></tr><tr><td>Dung tích</td><td>20L</td></tr><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>7429923878153</td></tr></tbody></table></div>",8
375,Lò Vi Sóng Có Nướng Samsung MG23K3575AS/SV - 23L,2959900,e516349349ee121d7e4249f585c71d8a.jpg,/lo-vi-song-co-nuong-samsung-mg23k3575as-sv-23l-p543594.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>~ 13 kg</td></tr><tr><td>Kích thước</td><td>Bao gồm tay cầm: 489 x 275 x 392 (mm)</td></tr><tr><td>Công suất</td><td>100 W / 800 W</td></tr><tr><td>Dung tích</td><td>23L</td></tr><tr><td>Thương hiệu</td><td>Samsung</td></tr><tr><td>Bảng điều khiển</td><td>Điện tử</td></tr><tr><td>SKU</td><td>1862482223181</td></tr></tbody></table></div>",8
376,Lò Vi Sóng Cơ Sharp R-32A2VN-S (23 Lít) - Hàng chính hãng,1443900,d5849b65d20dbac853017e94a32fa7ad.jpg,/lo-vi-song-co-sharp-r-32a2vn-s-23-lit-hang-chinh-hang-p15248184.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>14.1 kg</td></tr><tr><td>Kích thước</td><td><p>(Rộng x Cao x Sâu) 483 x 281 x 393 mm</p></td></tr><tr><td>Công suất</td><td>900W</td></tr><tr><td>Dung tích</td><td>23 lít</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>SKU</td><td>3200968124450</td></tr></tbody></table></div>",8
377,Lò vi sóng Toshiba ER-SS23(W1)VN 23 lít - HÀNG CHÍNH HÃNG,1970000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-toshiba-er-ss23-w1-vn-23-lit-hang-chinh-hang-p49011750.html,"<div class=""content has-table""><table><tbody><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>23 LÍT</td></tr><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn điện tử có tiếng Việt kèm màn hình hiển thị</td></tr><tr><td>SKU</td><td>7921041584942</td></tr></tbody></table></div>",8
378,Lò Vi Sóng Có Nướng Sharp R-C932VN(ST) - 32L - Hàng chính hãng,3584000,23fa13196ea2f2dff843c7979debe0e0.jpg,/lo-vi-song-co-nuong-sharp-r-c932vn-st-32l-hang-chinh-hang-p539962.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>519 x 315 x 510 mm</td></tr><tr><td>Dung tích</td><td>32L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn / Vặn</td></tr><tr><td>SKU</td><td>1864256462123</td></tr></tbody></table></div>",8
379,Lò Vi Sóng Có Nướng Hafele HW-F30A (28L) - Hàng chính hãng,4999000,f4c52053d220e94a047410420eaf9faf.png,/lo-vi-song-co-nuong-hafele-hw-f30a-28l-hang-chinh-hang-p14706932.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>208kg</td></tr><tr><td>Kích thước</td><td>520 x 500 x 326 mm</td></tr><tr><td>Công suất</td><td>Đầu vào: 1450W; Đầu ra: 900W; Nướng: 1100W</td></tr><tr><td>Dung tích</td><td>28L</td></tr><tr><td>Thương hiệu</td><td>HAFELE</td></tr><tr><td>Bảng điều khiển</td><td>Nút nhấn kết hợp nút vặn</td></tr><tr><td>SKU</td><td>5185295391677</td></tr></tbody></table></div>",8
380,Lò Vi Sóng Điện Tử Sharp R-29D2(G)VN (22L) - Hàng chính hãng,2395900,29d2g-1.u2751.d20160824.t172601.358888.jpg,/lo-vi-song-dien-tu-sharp-r-29d2-g-vn-22l-hang-chinh-hang-p539904.html,"<div class=""content has-table""><table><tbody><tr><td>Kích thước</td><td>Kt thùng: 460 x 275 x 380 mm</td></tr><tr><td>Công suất</td><td>800 W</td></tr><tr><td>Dung tích</td><td>22L</td></tr><tr><td>Thương hiệu</td><td>Sharp</td></tr><tr><td>Bảng điều khiển</td><td>Cảm ứng</td></tr><tr><td>SKU</td><td>1864250828604</td></tr></tbody></table></div>",8
381,Lò Vi Sóng Panasonic NN-SM33HMYUE (800W) - Hàng Chính Hãng,2215000,b955cc5d2a1bd63a7da391f9547613f8.jpg,/lo-vi-song-panasonic-nn-sm33hmyue-800w-hang-chinh-hang-p950377.html,"<div class=""content has-table""><table><tbody><tr><td>Trọng lượng</td><td>12.7kg</td></tr><tr><td>Kích thước</td><td><p>(D x R x C) 48.5 x 40 x 28.7 cm</p></td></tr><tr><td>Công suất</td><td>800W</td></tr><tr><td>Dung tích</td><td>25L</td></tr><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>Bảng điều khiển</td><td>Nút vặn</td></tr><tr><td>SKU</td><td>5423402485261</td></tr></tbody></table></div>",8
